instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
9846530,38463,NIFTY25O0726450CE,NIFTY,0,2025-10-07,26450.0,0.05,75,CE,NFO-OPT,NFO
9846786,38464,NIFTY25O0726450PE,NIFTY,0,2025-10-07,26450.0,0.05,75,PE,NFO-OPT,NFO
9846018,38461,NIFTY25O0726400CE,NIFTY,0,2025-10-07,26400.0,0.05,75,CE,NFO-OPT,NFO
9846274,38462,NIFTY25O0726400PE,NIFTY,0,2025-10-07,26400.0,0.05,75,PE,NFO-OPT,NFO
9845506,38459,NIFTY25O0726350CE,NIFTY,0,2025-10-07,26350.0,0.05,75,CE,NFO-OPT,NFO
9845762,38460,NIFTY25O0726350PE,NIFTY,0,2025-10-07,26350.0,0.05,75,PE,NFO-OPT,NFO
9844994,38457,NIFTY25O0726300CE,NIFTY,0,2025-10-07,26300.0,0.05,75,CE,NFO-OPT,NFO
9845250,38458,NIFTY25O0726300PE,NIFTY,0,2025-10-07,26300.0,0.05,75,PE,NFO-OPT,NFO
9844482,38455,NIFTY25O0726250CE,NIFTY,0,2025-10-07,26250.0,0.05,75,CE,NFO-OPT,NFO
9844738,38456,NIFTY25O0726250PE,NIFTY,0,2025-10-07,26250.0,0.05,75,PE,NFO-OPT,NFO
9843970,38453,NIFTY25O0726200CE,NIFTY,0,2025-10-07,26200.0,0.05,75,CE,NFO-OPT,NFO
9844226,38454,NIFTY25O0726200PE,NIFTY,0,2025-10-07,26200.0,0.05,75,PE,NFO-OPT,NFO
9843458,38451,NIFTY25O0726150CE,NIFTY,0,2025-10-07,26150.0,0.05,75,CE,NFO-OPT,NFO
9843714,38452,NIFTY25O0726150PE,NIFTY,0,2025-10-07,26150.0,0.05,75,PE,NFO-OPT,NFO
9842946,38449,NIFTY25O0726100CE,NIFTY,0,2025-10-07,26100.0,0.05,75,CE,NFO-OPT,NFO
9843202,38450,NIFTY25O0726100PE,NIFTY,0,2025-10-07,26100.0,0.05,75,PE,NFO-OPT,NFO
9842434,38447,NIFTY25O0726050CE,NIFTY,0,2025-10-07,26050.0,0.05,75,CE,NFO-OPT,NFO
9842690,38448,NIFTY25O0726050PE,NIFTY,0,2025-10-07,26050.0,0.05,75,PE,NFO-OPT,NFO
9840898,38441,NIFTY25O0726000CE,NIFTY,0,2025-10-07,26000.0,0.05,75,CE,NFO-OPT,NFO
9841666,38444,NIFTY25O0726000PE,NIFTY,0,2025-10-07,26000.0,0.05,75,PE,NFO-OPT,NFO
9840386,38439,NIFTY25O0725950CE,NIFTY,0,2025-10-07,25950.0,0.05,75,CE,NFO-OPT,NFO
9840642,38440,NIFTY25O0725950PE,NIFTY,0,2025-10-07,25950.0,0.05,75,PE,NFO-OPT,NFO
9839874,38437,NIFTY25O0725900CE,NIFTY,0,2025-10-07,25900.0,0.05,75,CE,NFO-OPT,NFO
9840130,38438,NIFTY25O0725900PE,NIFTY,0,2025-10-07,25900.0,0.05,75,PE,NFO-OPT,NFO
9838850,38433,NIFTY25O0725850CE,NIFTY,0,2025-10-07,25850.0,0.05,75,CE,NFO-OPT,NFO
9839106,38434,NIFTY25O0725850PE,NIFTY,0,2025-10-07,25850.0,0.05,75,PE,NFO-OPT,NFO
9838082,38430,NIFTY25O0725800CE,NIFTY,0,2025-10-07,25800.0,0.05,75,CE,NFO-OPT,NFO
9827074,38387,NIFTY25O0725000CE,NIFTY,0,2025-10-07,25000.0,0.05,75,CE,NFO-OPT,NFO
9827586,38389,NIFTY25O0725000PE,NIFTY,0,2025-10-07,25000.0,0.05,75,PE,NFO-OPT,NFO
9826562,38385,NIFTY25O0724950CE,NIFTY,0,2025-10-07,24950.0,0.05,75,CE,NFO-OPT,NFO
9826818,38386,NIFTY25O0724950PE,NIFTY,0,2025-10-07,24950.0,0.05,75,PE,NFO-OPT,NFO
9823746,38374,NIFTY25O0724900CE,NIFTY,0,2025-10-07,24900.0,0.05,75,CE,NFO-OPT,NFO
9825026,38379,NIFTY25O0724900PE,NIFTY,0,2025-10-07,24900.0,0.05,75,PE,NFO-OPT,NFO
9822978,38371,NIFTY25O0724850CE,NIFTY,0,2025-10-07,24850.0,0.05,75,CE,NFO-OPT,NFO
9823234,38372,NIFTY25O0724850PE,NIFTY,0,2025-10-07,24850.0,0.05,75,PE,NFO-OPT,NFO
9822466,38369,NIFTY25O0724800CE,NIFTY,0,2025-10-07,24800.0,0.05,75,CE,NFO-OPT,NFO
9822722,38370,NIFTY25O0724800PE,NIFTY,0,2025-10-07,24800.0,0.05,75,PE,NFO-OPT,NFO
9821954,38367,NIFTY25O0724750CE,NIFTY,0,2025-10-07,24750.0,0.05,75,CE,NFO-OPT,NFO
9822210,38368,NIFTY25O0724750PE,NIFTY,0,2025-10-07,24750.0,0.05,75,PE,NFO-OPT,NFO
9820418,38361,NIFTY25O0724700CE,NIFTY,0,2025-10-07,24700.0,0.05,75,CE,NFO-OPT,NFO
9820674,38362,NIFTY25O0724700PE,NIFTY,0,2025-10-07,24700.0,0.05,75,PE,NFO-OPT,NFO
9819906,38359,NIFTY25O0724650CE,NIFTY,0,2025-10-07,24650.0,0.05,75,CE,NFO-OPT,NFO
9820162,38360,NIFTY25O0724650PE,NIFTY,0,2025-10-07,24650.0,0.05,75,PE,NFO-OPT,NFO
9819394,38357,NIFTY25O0724600CE,NIFTY,0,2025-10-07,24600.0,0.05,75,CE,NFO-OPT,NFO
9819650,38358,NIFTY25O0724600PE,NIFTY,0,2025-10-07,24600.0,0.05,75,PE,NFO-OPT,NFO
9817858,38351,NIFTY25O0724550CE,NIFTY,0,2025-10-07,24550.0,0.05,75,CE,NFO-OPT,NFO
9818114,38352,NIFTY25O0724550PE,NIFTY,0,2025-10-07,24550.0,0.05,75,PE,NFO-OPT,NFO
9816834,38347,NIFTY25O0724500CE,NIFTY,0,2025-10-07,24500.0,0.05,75,CE,NFO-OPT,NFO
9817090,38348,NIFTY25O0724500PE,NIFTY,0,2025-10-07,24500.0,0.05,75,PE,NFO-OPT,NFO
9815298,38341,NIFTY25O0724450CE,NIFTY,0,2025-10-07,24450.0,0.05,75,CE,NFO-OPT,NFO
9815554,38342,NIFTY25O0724450PE,NIFTY,0,2025-10-07,24450.0,0.05,75,PE,NFO-OPT,NFO
9811202,38325,NIFTY25O0724400CE,NIFTY,0,2025-10-07,24400.0,0.05,75,CE,NFO-OPT,NFO
9811458,38326,NIFTY25O0724400PE,NIFTY,0,2025-10-07,24400.0,0.05,75,PE,NFO-OPT,NFO
9810690,38323,NIFTY25O0724350CE,NIFTY,0,2025-10-07,24350.0,0.05,75,CE,NFO-OPT,NFO
9810946,38324,NIFTY25O0724350PE,NIFTY,0,2025-10-07,24350.0,0.05,75,PE,NFO-OPT,NFO
9810178,38321,NIFTY25O0724300CE,NIFTY,0,2025-10-07,24300.0,0.05,75,CE,NFO-OPT,NFO
9810434,38322,NIFTY25O0724300PE,NIFTY,0,2025-10-07,24300.0,0.05,75,PE,NFO-OPT,NFO
9809666,38319,NIFTY25O0724250CE,NIFTY,0,2025-10-07,24250.0,0.05,75,CE,NFO-OPT,NFO
9809922,38320,NIFTY25O0724250PE,NIFTY,0,2025-10-07,24250.0,0.05,75,PE,NFO-OPT,NFO
9807106,38309,NIFTY25O0724200CE,NIFTY,0,2025-10-07,24200.0,0.05,75,CE,NFO-OPT,NFO
9809410,38318,NIFTY25O0724200PE,NIFTY,0,2025-10-07,24200.0,0.05,75,PE,NFO-OPT,NFO
9806594,38307,NIFTY25O0724150CE,NIFTY,0,2025-10-07,24150.0,0.05,75,CE,NFO-OPT,NFO
9806850,38308,NIFTY25O0724150PE,NIFTY,0,2025-10-07,24150.0,0.05,75,PE,NFO-OPT,NFO
9801474,38287,NIFTY25O0724100CE,NIFTY,0,2025-10-07,24100.0,0.05,75,CE,NFO-OPT,NFO
9801730,38288,NIFTY25O0724100PE,NIFTY,0,2025-10-07,24100.0,0.05,75,PE,NFO-OPT,NFO
9800962,38285,NIFTY25O0724050CE,NIFTY,0,2025-10-07,24050.0,0.05,75,CE,NFO-OPT,NFO
9801218,38286,NIFTY25O0724050PE,NIFTY,0,2025-10-07,24050.0,0.05,75,PE,NFO-OPT,NFO
9800450,38283,NIFTY25O0724000CE,NIFTY,0,2025-10-07,24000.0,0.05,75,CE,NFO-OPT,NFO
9800706,38284,NIFTY25O0724000PE,NIFTY,0,2025-10-07,24000.0,0.05,75,PE,NFO-OPT,NFO
9799938,38281,NIFTY25O0723950CE,NIFTY,0,2025-10-07,23950.0,0.05,75,CE,NFO-OPT,NFO
9800194,38282,NIFTY25O0723950PE,NIFTY,0,2025-10-07,23950.0,0.05,75,PE,NFO-OPT,NFO
9799426,38279,NIFTY25O0723900CE,NIFTY,0,2025-10-07,23900.0,0.05,75,CE,NFO-OPT,NFO
9799682,38280,NIFTY25O0723900PE,NIFTY,0,2025-10-07,23900.0,0.05,75,PE,NFO-OPT,NFO
9798402,38275,NIFTY25O0723850CE,NIFTY,0,2025-10-07,23850.0,0.05,75,CE,NFO-OPT,NFO
9798658,38276,NIFTY25O0723850PE,NIFTY,0,2025-10-07,23850.0,0.05,75,PE,NFO-OPT,NFO
9797890,38273,NIFTY25O0723800CE,NIFTY,0,2025-10-07,23800.0,0.05,75,CE,NFO-OPT,NFO
9798146,38274,NIFTY25O0723800PE,NIFTY,0,2025-10-07,23800.0,0.05,75,PE,NFO-OPT,NFO
9796866,38269,NIFTY25O0723750CE,NIFTY,0,2025-10-07,23750.0,0.05,75,CE,NFO-OPT,NFO
9797122,38270,NIFTY25O0723750PE,NIFTY,0,2025-10-07,23750.0,0.05,75,PE,NFO-OPT,NFO
9796354,38267,NIFTY25O0723700CE,NIFTY,0,2025-10-07,23700.0,0.05,75,CE,NFO-OPT,NFO
9796610,38268,NIFTY25O0723700PE,NIFTY,0,2025-10-07,23700.0,0.05,75,PE,NFO-OPT,NFO
9795842,38265,NIFTY25O0723650CE,NIFTY,0,2025-10-07,23650.0,0.05,75,CE,NFO-OPT,NFO
9796098,38266,NIFTY25O0723650PE,NIFTY,0,2025-10-07,23650.0,0.05,75,PE,NFO-OPT,NFO
9794818,38261,NIFTY25O0723600CE,NIFTY,0,2025-10-07,23600.0,0.05,75,CE,NFO-OPT,NFO
9795074,38262,NIFTY25O0723600PE,NIFTY,0,2025-10-07,23600.0,0.05,75,PE,NFO-OPT,NFO
9792770,38253,NIFTY25O0723550CE,NIFTY,0,2025-10-07,23550.0,0.05,75,CE,NFO-OPT,NFO
9793026,38254,NIFTY25O0723550PE,NIFTY,0,2025-10-07,23550.0,0.05,75,PE,NFO-OPT,NFO
9791234,38247,NIFTY25O0723500CE,NIFTY,0,2025-10-07,23500.0,0.05,75,CE,NFO-OPT,NFO
9791490,38248,NIFTY25O0723500PE,NIFTY,0,2025-10-07,23500.0,0.05,75,PE,NFO-OPT,NFO
9790210,38243,NIFTY25O0723450CE,NIFTY,0,2025-10-07,23450.0,0.05,75,CE,NFO-OPT,NFO
9790466,38244,NIFTY25O0723450PE,NIFTY,0,2025-10-07,23450.0,0.05,75,PE,NFO-OPT,NFO
9789698,38241,NIFTY25O0723400CE,NIFTY,0,2025-10-07,23400.0,0.05,75,CE,NFO-OPT,NFO
9789954,38242,NIFTY25O0723400PE,NIFTY,0,2025-10-07,23400.0,0.05,75,PE,NFO-OPT,NFO
9788674,38237,NIFTY25O0723350CE,NIFTY,0,2025-10-07,23350.0,0.05,75,CE,NFO-OPT,NFO
9788930,38238,NIFTY25O0723350PE,NIFTY,0,2025-10-07,23350.0,0.05,75,PE,NFO-OPT,NFO
9788162,38235,NIFTY25O0723300CE,NIFTY,0,2025-10-07,23300.0,0.05,75,CE,NFO-OPT,NFO
9788418,38236,NIFTY25O0723300PE,NIFTY,0,2025-10-07,23300.0,0.05,75,PE,NFO-OPT,NFO
9787650,38233,NIFTY25O0723250CE,NIFTY,0,2025-10-07,23250.0,0.05,75,CE,NFO-OPT,NFO
9787906,38234,NIFTY25O0723250PE,NIFTY,0,2025-10-07,23250.0,0.05,75,PE,NFO-OPT,NFO
9787138,38231,NIFTY25O0723200CE,NIFTY,0,2025-10-07,23200.0,0.05,75,CE,NFO-OPT,NFO
9787394,38232,NIFTY25O0723200PE,NIFTY,0,2025-10-07,23200.0,0.05,75,PE,NFO-OPT,NFO
9785090,38223,NIFTY25O0723150CE,NIFTY,0,2025-10-07,23150.0,0.05,75,CE,NFO-OPT,NFO
9785346,38224,NIFTY25O0723150PE,NIFTY,0,2025-10-07,23150.0,0.05,75,PE,NFO-OPT,NFO
9784578,38221,NIFTY25O0723100CE,NIFTY,0,2025-10-07,23100.0,0.05,75,CE,NFO-OPT,NFO
9784834,38222,NIFTY25O0723100PE,NIFTY,0,2025-10-07,23100.0,0.05,75,PE,NFO-OPT,NFO
9783042,38215,NIFTY25O0723050CE,NIFTY,0,2025-10-07,23050.0,0.05,75,CE,NFO-OPT,NFO
9783554,38217,NIFTY25O0723050PE,NIFTY,0,2025-10-07,23050.0,0.05,75,PE,NFO-OPT,NFO
9782530,38213,NIFTY25O0723000CE,NIFTY,0,2025-10-07,23000.0,0.05,75,CE,NFO-OPT,NFO
9782786,38214,NIFTY25O0723000PE,NIFTY,0,2025-10-07,23000.0,0.05,75,PE,NFO-OPT,NFO
9782018,38211,NIFTY25O0722950CE,NIFTY,0,2025-10-07,22950.0,0.05,75,CE,NFO-OPT,NFO
9782274,38212,NIFTY25O0722950PE,NIFTY,0,2025-10-07,22950.0,0.05,75,PE,NFO-OPT,NFO
9779970,38203,NIFTY25O0722900CE,NIFTY,0,2025-10-07,22900.0,0.05,75,CE,NFO-OPT,NFO
9780226,38204,NIFTY25O0722900PE,NIFTY,0,2025-10-07,22900.0,0.05,75,PE,NFO-OPT,NFO
9779458,38201,NIFTY25O0722850CE,NIFTY,0,2025-10-07,22850.0,0.05,75,CE,NFO-OPT,NFO
9779714,38202,NIFTY25O0722850PE,NIFTY,0,2025-10-07,22850.0,0.05,75,PE,NFO-OPT,NFO
10931970,42703,NIFTY25O1425400CE,NIFTY,0,2025-10-14,25400.0,0.05,75,CE,NFO-OPT,NFO
10932226,42704,NIFTY25O1425400PE,NIFTY,0,2025-10-14,25400.0,0.05,75,PE,NFO-OPT,NFO
10932482,42705,NIFTY25O1425450CE,NIFTY,0,2025-10-14,25450.0,0.05,75,CE,NFO-OPT,NFO
10932738,42706,NIFTY25O1425450PE,NIFTY,0,2025-10-14,25450.0,0.05,75,PE,NFO-OPT,NFO
10929922,42695,NIFTY25O1425350CE,NIFTY,0,2025-10-14,25350.0,0.05,75,CE,NFO-OPT,NFO
10931714,42702,NIFTY25O1425350PE,NIFTY,0,2025-10-14,25350.0,0.05,75,PE,NFO-OPT,NFO
10932994,42707,NIFTY25O1425500CE,NIFTY,0,2025-10-14,25500.0,0.05,75,CE,NFO-OPT,NFO
10933506,42709,NIFTY25O1425500PE,NIFTY,0,2025-10-14,25500.0,0.05,75,PE,NFO-OPT,NFO
10929410,42693,NIFTY25O1425300CE,NIFTY,0,2025-10-14,25300.0,0.05,75,CE,NFO-OPT,NFO
10929666,42694,NIFTY25O1425300PE,NIFTY,0,2025-10-14,25300.0,0.05,75,PE,NFO-OPT,NFO
10934018,42711,NIFTY25O1425550CE,NIFTY,0,2025-10-14,25550.0,0.05,75,CE,NFO-OPT,NFO
10934274,42712,NIFTY25O1425550PE,NIFTY,0,2025-10-14,25550.0,0.05,75,PE,NFO-OPT,NFO
10928898,42691,NIFTY25O1425250CE,NIFTY,0,2025-10-14,25250.0,0.05,75,CE,NFO-OPT,NFO
10929154,42692,NIFTY25O1425250PE,NIFTY,0,2025-10-14,25250.0,0.05,75,PE,NFO-OPT,NFO
10934530,42713,NIFTY25O1425600CE,NIFTY,0,2025-10-14,25600.0,0.05,75,CE,NFO-OPT,NFO
10934786,42714,NIFTY25O1425600PE,NIFTY,0,2025-10-14,25600.0,0.05,75,PE,NFO-OPT,NFO
10927874,42687,NIFTY25O1425200CE,NIFTY,0,2025-10-14,25200.0,0.05,75,CE,NFO-OPT,NFO
10928642,42690,NIFTY25O1425200PE,NIFTY,0,2025-10-14,25200.0,0.05,75,PE,NFO-OPT,NFO
10935042,42715,NIFTY25O1425650CE,NIFTY,0,2025-10-14,25650.0,0.05,75,CE,NFO-OPT,NFO
10935298,42716,NIFTY25O1425650PE,NIFTY,0,2025-10-14,25650.0,0.05,75,PE,NFO-OPT,NFO
10927362,42685,NIFTY25O1425150CE,NIFTY,0,2025-10-14,25150.0,0.05,75,CE,NFO-OPT,NFO
10927618,42686,NIFTY25O1425150PE,NIFTY,0,2025-10-14,25150.0,0.05,75,PE,NFO-OPT,NFO
10935554,42717,NIFTY25O1425700CE,NIFTY,0,2025-10-14,25700.0,0.05,75,CE,NFO-OPT,NFO
10935810,42718,NIFTY25O1425700PE,NIFTY,0,2025-10-14,25700.0,0.05,75,PE,NFO-OPT,NFO
10925826,42679,NIFTY25O1425100CE,NIFTY,0,2025-10-14,25100.0,0.05,75,CE,NFO-OPT,NFO
10927106,42684,NIFTY25O1425100PE,NIFTY,0,2025-10-14,25100.0,0.05,75,PE,NFO-OPT,NFO
10936066,42719,NIFTY25O1425750CE,NIFTY,0,2025-10-14,25750.0,0.05,75,CE,NFO-OPT,NFO
10936322,42720,NIFTY25O1425750PE,NIFTY,0,2025-10-14,25750.0,0.05,75,PE,NFO-OPT,NFO
10925314,42677,NIFTY25O1425050CE,NIFTY,0,2025-10-14,25050.0,0.05,75,CE,NFO-OPT,NFO
10925570,42678,NIFTY25O1425050PE,NIFTY,0,2025-10-14,25050.0,0.05,75,PE,NFO-OPT,NFO
10936834,42722,NIFTY25O1425800PE,NIFTY,0,2025-10-14,25800.0,0.05,75,PE,NFO-OPT,NFO
10955010,42793,NIFTY25O1427150CE,NIFTY,0,2025-10-14,27150.0,0.05,75,CE,NFO-OPT,NFO
10955778,42796,NIFTY25O1427150PE,NIFTY,0,2025-10-14,27150.0,0.05,75,PE,NFO-OPT,NFO
10953474,42787,NIFTY25O1427100CE,NIFTY,0,2025-10-14,27100.0,0.05,75,CE,NFO-OPT,NFO
10954754,42792,NIFTY25O1427100PE,NIFTY,0,2025-10-14,27100.0,0.05,75,PE,NFO-OPT,NFO
10952962,42785,NIFTY25O1427050CE,NIFTY,0,2025-10-14,27050.0,0.05,75,CE,NFO-OPT,NFO
10953218,42786,NIFTY25O1427050PE,NIFTY,0,2025-10-14,27050.0,0.05,75,PE,NFO-OPT,NFO
10952450,42783,NIFTY25O1427000CE,NIFTY,0,2025-10-14,27000.0,0.05,75,CE,NFO-OPT,NFO
10952706,42784,NIFTY25O1427000PE,NIFTY,0,2025-10-14,27000.0,0.05,75,PE,NFO-OPT,NFO
10951938,42781,NIFTY25O1426950CE,NIFTY,0,2025-10-14,26950.0,0.05,75,CE,NFO-OPT,NFO
10952194,42782,NIFTY25O1426950PE,NIFTY,0,2025-10-14,26950.0,0.05,75,PE,NFO-OPT,NFO
10950914,42777,NIFTY25O1426900CE,NIFTY,0,2025-10-14,26900.0,0.05,75,CE,NFO-OPT,NFO
10951682,42780,NIFTY25O1426900PE,NIFTY,0,2025-10-14,26900.0,0.05,75,PE,NFO-OPT,NFO
10950402,42775,NIFTY25O1426850CE,NIFTY,0,2025-10-14,26850.0,0.05,75,CE,NFO-OPT,NFO
10950658,42776,NIFTY25O1426850PE,NIFTY,0,2025-10-14,26850.0,0.05,75,PE,NFO-OPT,NFO
10949890,42773,NIFTY25O1426800CE,NIFTY,0,2025-10-14,26800.0,0.05,75,CE,NFO-OPT,NFO
10950146,42774,NIFTY25O1426800PE,NIFTY,0,2025-10-14,26800.0,0.05,75,PE,NFO-OPT,NFO
10949378,42771,NIFTY25O1426750CE,NIFTY,0,2025-10-14,26750.0,0.05,75,CE,NFO-OPT,NFO
10949634,42772,NIFTY25O1426750PE,NIFTY,0,2025-10-14,26750.0,0.05,75,PE,NFO-OPT,NFO
10948866,42769,NIFTY25O1426700CE,NIFTY,0,2025-10-14,26700.0,0.05,75,CE,NFO-OPT,NFO
10949122,42770,NIFTY25O1426700PE,NIFTY,0,2025-10-14,26700.0,0.05,75,PE,NFO-OPT,NFO
10948354,42767,NIFTY25O1426650CE,NIFTY,0,2025-10-14,26650.0,0.05,75,CE,NFO-OPT,NFO
10948610,42768,NIFTY25O1426650PE,NIFTY,0,2025-10-14,26650.0,0.05,75,PE,NFO-OPT,NFO
10947330,42763,NIFTY25O1426600CE,NIFTY,0,2025-10-14,26600.0,0.05,75,CE,NFO-OPT,NFO
10948098,42766,NIFTY25O1426600PE,NIFTY,0,2025-10-14,26600.0,0.05,75,PE,NFO-OPT,NFO
10946818,42761,NIFTY25O1426550CE,NIFTY,0,2025-10-14,26550.0,0.05,75,CE,NFO-OPT,NFO
10947074,42762,NIFTY25O1426550PE,NIFTY,0,2025-10-14,26550.0,0.05,75,PE,NFO-OPT,NFO
10946306,42759,NIFTY25O1426500CE,NIFTY,0,2025-10-14,26500.0,0.05,75,CE,NFO-OPT,NFO
10946562,42760,NIFTY25O1426500PE,NIFTY,0,2025-10-14,26500.0,0.05,75,PE,NFO-OPT,NFO
10945794,42757,NIFTY25O1426450CE,NIFTY,0,2025-10-14,26450.0,0.05,75,CE,NFO-OPT,NFO
10946050,42758,NIFTY25O1426450PE,NIFTY,0,2025-10-14,26450.0,0.05,75,PE,NFO-OPT,NFO
10945282,42755,NIFTY25O1426400CE,NIFTY,0,2025-10-14,26400.0,0.05,75,CE,NFO-OPT,NFO
10945538,42756,NIFTY25O1426400PE,NIFTY,0,2025-10-14,26400.0,0.05,75,PE,NFO-OPT,NFO
10944770,42753,NIFTY25O1426350CE,NIFTY,0,2025-10-14,26350.0,0.05,75,CE,NFO-OPT,NFO
10945026,42754,NIFTY25O1426350PE,NIFTY,0,2025-10-14,26350.0,0.05,75,PE,NFO-OPT,NFO
10943746,42749,NIFTY25O1426300CE,NIFTY,0,2025-10-14,26300.0,0.05,75,CE,NFO-OPT,NFO
10944514,42752,NIFTY25O1426300PE,NIFTY,0,2025-10-14,26300.0,0.05,75,PE,NFO-OPT,NFO
10942722,42745,NIFTY25O1426250CE,NIFTY,0,2025-10-14,26250.0,0.05,75,CE,NFO-OPT,NFO
10943490,42748,NIFTY25O1426250PE,NIFTY,0,2025-10-14,26250.0,0.05,75,PE,NFO-OPT,NFO
10942210,42743,NIFTY25O1426200CE,NIFTY,0,2025-10-14,26200.0,0.05,75,CE,NFO-OPT,NFO
10942466,42744,NIFTY25O1426200PE,NIFTY,0,2025-10-14,26200.0,0.05,75,PE,NFO-OPT,NFO
10941698,42741,NIFTY25O1426150CE,NIFTY,0,2025-10-14,26150.0,0.05,75,CE,NFO-OPT,NFO
10941954,42742,NIFTY25O1426150PE,NIFTY,0,2025-10-14,26150.0,0.05,75,PE,NFO-OPT,NFO
10941186,42739,NIFTY25O1426100CE,NIFTY,0,2025-10-14,26100.0,0.05,75,CE,NFO-OPT,NFO
10941442,42740,NIFTY25O1426100PE,NIFTY,0,2025-10-14,26100.0,0.05,75,PE,NFO-OPT,NFO
10940162,42735,NIFTY25O1426050CE,NIFTY,0,2025-10-14,26050.0,0.05,75,CE,NFO-OPT,NFO
10940930,42738,NIFTY25O1426050PE,NIFTY,0,2025-10-14,26050.0,0.05,75,PE,NFO-OPT,NFO
10939650,42733,NIFTY25O1426000CE,NIFTY,0,2025-10-14,26000.0,0.05,75,CE,NFO-OPT,NFO
10939906,42734,NIFTY25O1426000PE,NIFTY,0,2025-10-14,26000.0,0.05,75,PE,NFO-OPT,NFO
10939138,42731,NIFTY25O1425950CE,NIFTY,0,2025-10-14,25950.0,0.05,75,CE,NFO-OPT,NFO
10939394,42732,NIFTY25O1425950PE,NIFTY,0,2025-10-14,25950.0,0.05,75,PE,NFO-OPT,NFO
10937602,42725,NIFTY25O1425900CE,NIFTY,0,2025-10-14,25900.0,0.05,75,CE,NFO-OPT,NFO
10938882,42730,NIFTY25O1425900PE,NIFTY,0,2025-10-14,25900.0,0.05,75,PE,NFO-OPT,NFO
10937090,42723,NIFTY25O1425850CE,NIFTY,0,2025-10-14,25850.0,0.05,75,CE,NFO-OPT,NFO
10937346,42724,NIFTY25O1425850PE,NIFTY,0,2025-10-14,25850.0,0.05,75,PE,NFO-OPT,NFO
10936578,42721,NIFTY25O1425800CE,NIFTY,0,2025-10-14,25800.0,0.05,75,CE,NFO-OPT,NFO
10924290,42673,NIFTY25O1425000CE,NIFTY,0,2025-10-14,25000.0,0.05,75,CE,NFO-OPT,NFO
10925058,42676,NIFTY25O1425000PE,NIFTY,0,2025-10-14,25000.0,0.05,75,PE,NFO-OPT,NFO
10923778,42671,NIFTY25O1424950CE,NIFTY,0,2025-10-14,24950.0,0.05,75,CE,NFO-OPT,NFO
10924034,42672,NIFTY25O1424950PE,NIFTY,0,2025-10-14,24950.0,0.05,75,PE,NFO-OPT,NFO
10923266,42669,NIFTY25O1424900CE,NIFTY,0,2025-10-14,24900.0,0.05,75,CE,NFO-OPT,NFO
10923522,42670,NIFTY25O1424900PE,NIFTY,0,2025-10-14,24900.0,0.05,75,PE,NFO-OPT,NFO
10922754,42667,NIFTY25O1424850CE,NIFTY,0,2025-10-14,24850.0,0.05,75,CE,NFO-OPT,NFO
10923010,42668,NIFTY25O1424850PE,NIFTY,0,2025-10-14,24850.0,0.05,75,PE,NFO-OPT,NFO
10921218,42661,NIFTY25O1424800CE,NIFTY,0,2025-10-14,24800.0,0.05,75,CE,NFO-OPT,NFO
10922498,42666,NIFTY25O1424800PE,NIFTY,0,2025-10-14,24800.0,0.05,75,PE,NFO-OPT,NFO
10920194,42657,NIFTY25O1424750CE,NIFTY,0,2025-10-14,24750.0,0.05,75,CE,NFO-OPT,NFO
10920962,42660,NIFTY25O1424750PE,NIFTY,0,2025-10-14,24750.0,0.05,75,PE,NFO-OPT,NFO
10919170,42653,NIFTY25O1424700CE,NIFTY,0,2025-10-14,24700.0,0.05,75,CE,NFO-OPT,NFO
10919938,42656,NIFTY25O1424700PE,NIFTY,0,2025-10-14,24700.0,0.05,75,PE,NFO-OPT,NFO
10918658,42651,NIFTY25O1424650CE,NIFTY,0,2025-10-14,24650.0,0.05,75,CE,NFO-OPT,NFO
10918914,42652,NIFTY25O1424650PE,NIFTY,0,2025-10-14,24650.0,0.05,75,PE,NFO-OPT,NFO
10918146,42649,NIFTY25O1424600CE,NIFTY,0,2025-10-14,24600.0,0.05,75,CE,NFO-OPT,NFO
10918402,42650,NIFTY25O1424600PE,NIFTY,0,2025-10-14,24600.0,0.05,75,PE,NFO-OPT,NFO
10917634,42647,NIFTY25O1424550CE,NIFTY,0,2025-10-14,24550.0,0.05,75,CE,NFO-OPT,NFO
10917890,42648,NIFTY25O1424550PE,NIFTY,0,2025-10-14,24550.0,0.05,75,PE,NFO-OPT,NFO
10917122,42645,NIFTY25O1424500CE,NIFTY,0,2025-10-14,24500.0,0.05,75,CE,NFO-OPT,NFO
10917378,42646,NIFTY25O1424500PE,NIFTY,0,2025-10-14,24500.0,0.05,75,PE,NFO-OPT,NFO
10916098,42641,NIFTY25O1424450CE,NIFTY,0,2025-10-14,24450.0,0.05,75,CE,NFO-OPT,NFO
10916866,42644,NIFTY25O1424450PE,NIFTY,0,2025-10-14,24450.0,0.05,75,PE,NFO-OPT,NFO
10914050,42633,NIFTY25O1424400CE,NIFTY,0,2025-10-14,24400.0,0.05,75,CE,NFO-OPT,NFO
10915842,42640,NIFTY25O1424400PE,NIFTY,0,2025-10-14,24400.0,0.05,75,PE,NFO-OPT,NFO
10913538,42631,NIFTY25O1424350CE,NIFTY,0,2025-10-14,24350.0,0.05,75,CE,NFO-OPT,NFO
